booking,listing_id
https://www.booking.com/hotel/fr/champs-elysees-george-v-id-306.fr.html,19268981
https://www.booking.com/hotel/fr/charming-apartment-with-balcony-5-min-republique.fr.html,13724781
https://www.booking.com/hotel/fr/charming-flat-near-the-champs-elysees.fr.html,25118900
https://www.booking.com/hotel/fr/charming-studio-in-paris-opera.fr.html,2447045
https://www.booking.com/hotel/fr/cmg-oberkampf-47-charonne-d.fr.html,32566645
https://www.booking.com/hotel/fr/1-bedroom-flat-in-central-marais.fr.html,2101196
https://www.booking.com/hotel/fr/177-rue-du-faubourg-saint-antoine.fr.html,645592
https://www.booking.com/hotel/fr/40m2-cosy-et-lumineux-a-2-pas-de-saint-germain-le-bon-marche-et-invalides.fr.html,26777341
https://www.booking.com/hotel/fr/41-atelier-star-wars.fr.html,18644634
https://www.booking.com/hotel/fr/6-people-apartment-close-eiffel-tower-by-weekome.fr.html,37729863
https://www.booking.com/hotel/fr/apartment-for-4-people-with-a-nice-terrace.fr.html,28771284
https://www.booking.com/hotel/fr/appartement-blanc-et-gris.fr.html,14893547
https://www.booking.com/hotel/fr/appartement-nation-goujon.fr.html,29150889
https://www.booking.com/hotel/fr/apt-avec-terrasse-odeon.fr.html,29000622
https://www.booking.com/hotel/fr/arigato.fr.html,32735285
https://www.booking.com/hotel/fr/beautiful-and-central-80m2-apartment-with-terrasse.fr.html,35783543
https://www.booking.com/hotel/fr/bright-apartment-in-paris-by-guestready.fr.html,24027102
https://www.booking.com/hotel/fr/brooklin.fr.html,21006146
https://www.booking.com/hotel/fr/casalionelparis-studio-de-charme-au-coeur-de-paris.fr.html,740921
https://www.booking.com/hotel/fr/casalionelparis-studio-de-charme-au-coeur-de-paris.fr.html,13988076
https://www.booking.com/hotel/fr/charming-house-for-6-people-louvre-opera.fr.html,30285081
https://www.booking.com/hotel/fr/cmg-porte-de-versailles-47-balard.fr.html,32631054
https://www.booking.com/hotel/fr/cmg-saint-germain-47-jardin-du-luxembourg-ii.fr.html,30219412
https://www.booking.com/hotel/fr/cmg-suite-premium-tour-eiffel-iv.fr.html,24201138
https://www.booking.com/hotel/fr/cmg-suite-premium-tour-eiffel-iv.fr.html,37484268
https://www.booking.com/hotel/fr/cmg-trocadero-47-doumer.fr.html,38180514
https://www.booking.com/hotel/fr/comfortable-and-modern-apartment-for-4-people.fr.html,37961767
https://www.booking.com/hotel/fr/12-rue-pajol.fr.html,30396051
https://www.booking.com/hotel/fr/4-rue-georges-ville.fr.html,32098352
https://www.booking.com/hotel/fr/49-pretty-flat-paris-menilmontant.fr.html,35105188
https://www.booking.com/hotel/fr/apart-inn-paris-saussure.fr.html,4643142
https://www.booking.com/hotel/fr/appart-39-odalys-paris-xvii.fr.html,22365151
https://www.booking.com/hotel/fr/appartement-avec-terrasse-au-coeur-de-paris.fr.html,25306855
https://www.booking.com/hotel/fr/appartement-tour-eiffel-varenne-2.fr.html,36087447
https://www.booking.com/hotel/fr/appartement-tour-eiffel-varenne-2.fr.html,36088003
https://www.booking.com/hotel/fr/appartment-montmartre.fr.html,17380626
https://www.booking.com/hotel/fr/appartment-montmartre.fr.html,2470272
https://www.booking.com/hotel/fr/artistic-flat-with-an-incredible-view-close-to-eiffel-tower-welkeys.fr.html,36126822
https://www.booking.com/hotel/fr/artistic-flat-with-an-incredible-view-close-to-eiffel-tower-welkeys.fr.html,30037953
https://www.booking.com/hotel/fr/balcon-a-mouffetard.fr.html,13815307
https://www.booking.com/hotel/fr/beautiful-apartment-paris1.fr.html,22225463
https://www.booking.com/hotel/fr/beautiful-eiffel-tower-apartment-paris.fr.html,36687386
https://www.booking.com/hotel/fr/bella-citta.fr.html,11051937
https://www.booking.com/hotel/fr/black-pearl-paris.fr.html,12446150
https://www.booking.com/hotel/fr/black-pearl-paris.fr.html,22421251
https://www.booking.com/hotel/fr/bright-studio-apartment-with-high-view.fr.html,21109087
https://www.booking.com/hotel/fr/bright-studio-apartment-with-high-view.fr.html,26216959
https://www.booking.com/hotel/fr/charming-apartment-in-the-heart-of-paris-louvre-museum-by-weekome.fr.html,37080141
https://www.booking.com/hotel/fr/charming-flat-with-terrace-in-the-heart-of-paris-paris.fr.html,34994993
https://www.booking.com/hotel/fr/cmg-montorgueil-ii-paris.fr.html,37485862
https://www.booking.com/hotel/fr/cmg-montorgueil-x.fr.html,27748516
https://www.booking.com/hotel/fr/cmg-nazareth.fr.html,37490813
https://www.booking.com/hotel/fr/comfortable-townhouse-in-the-heart-of-paris.fr.html,27627907
https://www.booking.com/hotel/fr/cosy-flat-with-amazing-view-on-paris-for-2p.fr.html,30139595
https://www.booking.com/hotel/fr/cosy-flat-with-amazing-view-on-paris-for-2p.fr.html,30139595
https://www.booking.com/hotel/fr/1-bed-apartment-rue-de-grenelle.fr.html,13308916
https://www.booking.com/hotel/fr/aflatinparis.fr.html,1026329
https://www.booking.com/hotel/fr/apartment-boulevard-saint-michel.fr.html,18204680
https://www.booking.com/hotel/fr/appartement-entier-sur-paris.fr.html,32927838
https://www.booking.com/hotel/fr/arthemis-apartment-2-bedrooms.fr.html,27770512
https://www.booking.com/hotel/fr/arthemis-apartment-2-bedrooms.fr.html,27776405
https://www.booking.com/hotel/fr/atelier-montorgueil-super-hero.fr.html,23660256
https://www.booking.com/hotel/fr/beautiful-flat-for-6-people-in-the-16th-district.fr.html,37071800
https://www.booking.com/hotel/fr/brand-new-studio-near-invalides.fr.html,30762801
https://www.booking.com/hotel/fr/brand-new-studio-near-invalides.fr.html,17207416
https://www.booking.com/hotel/fr/charming-studio-close-to-eiffel-tower-in-beaugrenelle-welkeys.fr.html,36376795
https://www.booking.com/hotel/fr/charming-studio-in-the-heart-of-montmartre.fr.html,27242148
https://www.booking.com/hotel/fr/cmg-buttes-chaumont-47-botzaris-ii.fr.html,33331572
https://www.booking.com/hotel/fr/cmg-folies-bergere-47-poissonniere.fr.html,32397990
https://www.booking.com/hotel/fr/cosy-family-apartment-latin-quarter.fr.html,27069578
https://www.booking.com/hotel/fr/cosy-family-apartment-latin-quarter.fr.html,32304183
https://www.booking.com/hotel/fr/02-spacious-apartment-in-montorgueil.fr.html,34274015
https://www.booking.com/hotel/fr/11-studio-champs-elysees.fr.html,35152837
https://www.booking.com/hotel/fr/127-suite-moshe.fr.html,38506972
https://www.booking.com/hotel/fr/3-bedrooms-apartment-tour-eiffel-parking.fr.html,38211555
https://www.booking.com/hotel/fr/32-grand-boulevard-rex-5g.fr.html,29382781
https://www.booking.com/hotel/fr/70-authentic-parisian-flat.fr.html,29650748
https://www.booking.com/hotel/fr/71-lovely-flat-marais.fr.html,29650752
https://www.booking.com/hotel/fr/amazing-luxury-design-flat-champs-elysees-150m2.fr.html,30036274
https://www.booking.com/hotel/fr/apartment-seine-river-eiffel-tower.fr.html,32536430
https://www.booking.com/hotel/fr/appartement-paris-paris12.fr.html,34972210
https://www.booking.com/hotel/fr/artois-champs-elysees.fr.html,48592
https://www.booking.com/hotel/fr/atelier-chaplin-montorgueil.fr.html,11856309
https://www.booking.com/hotel/fr/authentic-familial-apartment-close-louvres-museum-by-weekome.fr.html,26414037
https://www.booking.com/hotel/fr/auxerrois.fr.html,24361858
https://www.booking.com/hotel/fr/beautiful-apartment-with-eiffel-tower-view.fr.html,33807433
https://www.booking.com/hotel/fr/bright-and-charming-3-rooms-close-to-eiffel-tower-paris.fr.html,33981932
https://www.booking.com/hotel/fr/champ-de-mars-rue-cler-private-apartment.fr.html,38410077
https://www.booking.com/hotel/fr/champs-elysees-appartement-3.fr.html,29583270
https://www.booking.com/hotel/fr/charming-apartment-rue-de-bretagne.fr.html,18382296
https://www.booking.com/hotel/fr/charming-flat-in-the-heart-of-paris-paris1.fr.html,35252420
https://www.booking.com/hotel/fr/charming-flat-private-avenue-16-th.fr.html,21403632
https://www.booking.com/hotel/fr/charming-room-montorgueil-47-latin-quarter.fr.html,3800780
https://www.booking.com/hotel/fr/charming-studio-palais-de-congres.fr.html,33114686
https://www.booking.com/hotel/fr/cmg-rivoli-47-notre-dame-i.fr.html,30219240
https://www.booking.com/hotel/fr/cmg-sacre-coeur-47-ramey-i.fr.html,37490094
https://www.booking.com/hotel/fr/68-the-rolling-stones-flat.fr.html,31006402
https://www.booking.com/hotel/fr/7-place-de-la-republique.fr.html,26486469
https://www.booking.com/hotel/fr/72-mermoz-mickey-mouse.fr.html,29867533
https://www.booking.com/hotel/fr/85-urban-palais-royal.fr.html,34780384
https://www.booking.com/hotel/fr/93-luxury-flat-in-le-marais.fr.html,36867316
https://www.booking.com/hotel/fr/apartment-2-people-close-opera-47-olympia-by-weekome.fr.html,25469917
https://www.booking.com/hotel/fr/apartment-for-3-people-47-47-villette.fr.html,36507679
https://www.booking.com/hotel/fr/apartment-in-champs-elysees-area.fr.html,32417267
https://www.booking.com/hotel/fr/apartment-in-champs-elysees-area.fr.html,36866677
https://www.booking.com/hotel/fr/apartment-in-champs-elysees-area.fr.html,19899727
https://www.booking.com/hotel/fr/apartment-in-champs-elysees-area.fr.html,22055772
https://www.booking.com/hotel/fr/apartment-notre-dame-bright.fr.html,1899337
https://www.booking.com/hotel/fr/apartment-of-38m2-for-3-people-reuilly.fr.html,37895099
https://www.booking.com/hotel/fr/apartment-roquette.fr.html,20194318
https://www.booking.com/hotel/fr/apartment-ws-champs-elysees-ponthieu.fr.html,20048598
https://www.booking.com/hotel/fr/apartment-ws-champs-elysees-ponthieu.fr.html,20048728
https://www.booking.com/hotel/fr/appart-cosy-2-pieces-4-pers-pantheon-47-mouffetard.fr.html,18727709
https://www.booking.com/hotel/fr/appartement-authentique-au-coeur-de-paris.fr.html,32483150
https://www.booking.com/hotel/fr/appartement-authentique-au-coeur-de-paris.fr.html,22885564
https://www.booking.com/hotel/fr/appartement-st-emilion.fr.html,14812880
https://www.booking.com/hotel/fr/atelier-d-artiste-artiste-loft-35m2.fr.html,26616764
https://www.booking.com/hotel/fr/atelier-d-artiste-artiste-loft-35m2.fr.html,12596218
https://www.booking.com/hotel/fr/beautiful-loft-champs-elysee-1628.fr.html,36743707
https://www.booking.com/hotel/fr/belidor.fr.html,21423101
https://www.booking.com/hotel/fr/berri-paris1.fr.html,23513598
https://www.booking.com/hotel/fr/best-deal-eiffel-tower.fr.html,21857249
https://www.booking.com/hotel/fr/big-studio-in-a-trendy-neighborhood.fr.html,35705651
https://www.booking.com/hotel/fr/boulevard-de-bonne-nouvelle-iii.fr.html,22764058
https://www.booking.com/hotel/fr/carreau-du-temple-marais.fr.html,21331592
https://www.booking.com/hotel/fr/charming-flat-in-montmartre-s-heart.fr.html,336528
https://www.booking.com/hotel/fr/charming-parisian-studio.fr.html,20083253
https://www.booking.com/hotel/fr/citadines-aparthotel-montmartre.fr.html,23809399
https://www.booking.com/hotel/fr/classy-studio-champs-elysees.fr.html,28273467
https://www.booking.com/hotel/fr/cmg-bercy-tolbiac.fr.html,28356173
https://www.booking.com/hotel/fr/cmg-champs-de-mars-47-federation.fr.html,32657185
https://www.booking.com/hotel/fr/cmg-champs-elysees-47-6-boetie-3df.fr.html,37486768
https://www.booking.com/hotel/fr/cmg-montorgueil-47-sentier.fr.html,30420392
https://www.booking.com/hotel/fr/cmg-muette-47-beausejour.fr.html,32123910
https://www.booking.com/hotel/fr/cmg-oberkampf-47-charonne-c.fr.html,34962630
https://www.booking.com/hotel/fr/cmg-saint-honore-ii-47-louvre-rivoli.fr.html,36660686
https://www.booking.com/hotel/fr/cmg-suite-premium-tour-eiffel-ii-paris.fr.html,29920150
https://www.booking.com/hotel/fr/cmg-suite-premium-tour-eiffel-ii-paris.fr.html,27073298
https://www.booking.com/hotel/fr/cosy-amp-luxious-kleber-paris.fr.html,36617768
https://www.booking.com/hotel/fr/152-rue-montmartre.fr.html,30705736
https://www.booking.com/hotel/fr/23-pretty-parisian-flat-in-montorgueil.fr.html,33984530
https://www.booking.com/hotel/fr/34-urban-luxury-paris-louvre.fr.html,31132760
https://www.booking.com/hotel/fr/55-atelier-marilyn-monroe.fr.html,20244396
https://www.booking.com/hotel/fr/57-luxury-parisien-home-sebastopol-1-2g.fr.html,21087719
https://www.booking.com/hotel/fr/67-amazing-parisian-flat-paris12345.fr.html,25152369
https://www.booking.com/hotel/fr/amazing-and-cosy-apartment-ideally-located-in-paris.fr.html,37306497
https://www.booking.com/hotel/fr/amazing-and-cosy-apartment-ideally-located-in-paris.fr.html,31918047
https://www.booking.com/hotel/fr/amazing-t2-between-trocadero-and-champs-elysees.fr.html,27450014
https://www.booking.com/hotel/fr/apartment-michel.fr.html,4649052
https://www.booking.com/hotel/fr/apartment-ponthieu-47-champs-elysees.fr.html,24889487
https://www.booking.com/hotel/fr/apartment-saint-martin2.fr.html,16620232
https://www.booking.com/hotel/fr/appart-39-odalys-paris-montmartre.fr.html,28957976
https://www.booking.com/hotel/fr/beautiful-bright-studio-apartment-paris-18.fr.html,36330708
https://www.booking.com/hotel/fr/bellechasse-apartments.fr.html,16700287
https://www.booking.com/hotel/fr/bright-studio-just-a-few-steps-from-the-bataclan.fr.html,34673770
https://www.booking.com/hotel/fr/champs-elysees-flat-paris12.fr.html,9850431
https://www.booking.com/hotel/fr/charming-traditional-flat-at-the-heart-of-paris.fr.html,35863216
https://www.booking.com/hotel/fr/cmg-rex-47-bonne-nouvelle.fr.html,34776974
https://www.booking.com/hotel/fr/cosy-apartment-marais.fr.html,875040
https://www.booking.com/hotel/fr/cosy-apartment-marais.fr.html,875040
https://www.booking.com/hotel/fr/cosy-flat-for-4p-near-saint-germain-47-notre-dame.fr.html,30142156
https://www.booking.com/hotel/fr/cosy-flat-for-4p-near-saint-germain-47-notre-dame.fr.html,16639028
https://www.booking.com/hotel/fr/cosy-flat-with-big-terrace-for-2p-eiffel-tower.fr.html,30004649
https://www.booking.com/hotel/fr/cosy-flat-with-big-terrace-for-2p-eiffel-tower.fr.html,30004649
https://www.booking.com/hotel/fr/31-urban-keith-harings.fr.html,37556418
https://www.booking.com/hotel/fr/36sq-apartment-near-diderot-47-ledru-rollin.fr.html,27419927
https://www.booking.com/hotel/fr/amazing-1-bedroom-flat-for-4-in-the-center.fr.html,15211583
https://www.booking.com/hotel/fr/amazing-1-bedroom-flat-for-4-in-the-center.fr.html,17804812
https://www.booking.com/hotel/fr/apartment-ws-opera-galeries-lafayette.fr.html,22259312
https://www.booking.com/hotel/fr/apartments-ws-marais-republique.fr.html,36590318
https://www.booking.com/hotel/fr/appartement-lumineux-pour-2-personnes-place-d-39-italie-paris.fr.html,37554303
https://www.booking.com/hotel/fr/architect-loft-in-north-marais.fr.html,37438749
https://www.booking.com/hotel/fr/avenue-de-malakoff-iii.fr.html,30523626
https://www.booking.com/hotel/fr/beautiful-view-in-front-of-l-39-ile-aux-cygnes.fr.html,34556623
https://www.booking.com/hotel/fr/brand-new-studio-for-2-near-le-marais.fr.html,30761452
https://www.booking.com/hotel/fr/bright-and-calm-flat-in-the-heart-of-paris-welkeys.fr.html,36123152
https://www.booking.com/hotel/fr/bright-and-calm-flat-in-the-heart-of-paris-welkeys.fr.html,36834723
https://www.booking.com/hotel/fr/charming-apartment-north-east-of-paris.fr.html,27710590
https://www.booking.com/hotel/fr/charming-studio-near-tour-eiffel-invalides-beaugrenelle-welkeys.fr.html,13252449
https://www.booking.com/hotel/fr/cosy-47-renovated-flat-for-4p-at-grands-boulevards-paris.fr.html,20047453
https://www.booking.com/hotel/fr/2-rooms-typically-parisian-vaugirard-paris.fr.html,33364935
https://www.booking.com/hotel/fr/44-cosy-flat-montorgueil-2chenier.fr.html,19110896
https://www.booking.com/hotel/fr/64-luxury-flat-triangle-d-39-or-1d.fr.html,21820109
https://www.booking.com/hotel/fr/84-classy-flat-reaumur-montorgueil-3d.fr.html,33670635
https://www.booking.com/hotel/fr/88-urban-comedie-francaise.fr.html,35177203
https://www.booking.com/hotel/fr/amazing-peaceful-flat-montparnasse.fr.html,28337026
https://www.booking.com/hotel/fr/amazing-studio-for-4-near-canal-saint-martin.fr.html,27717844
https://www.booking.com/hotel/fr/amazing-view-quot-eiffel-tower-quot.fr.html,30436653
https://www.booking.com/hotel/fr/apartment-claridge.fr.html,23513602
https://www.booking.com/hotel/fr/apartment-ternes.fr.html,17812280
https://www.booking.com/hotel/fr/apartments-ws-grands-boulevards-opera.fr.html,36592207
https://www.booking.com/hotel/fr/apartments-ws-grands-boulevards-opera.fr.html,36582008
https://www.booking.com/hotel/fr/appartement-beaubourg.fr.html,11562169
https://www.booking.com/hotel/fr/appartement-de-luxe-16eme-haut-de-gamme-ld11.fr.html,38171806
https://www.booking.com/hotel/fr/appartement-montparnasse-jean-zay-1.fr.html,36087991
https://www.booking.com/hotel/fr/appartement-montparnasse-jean-zay-1.fr.html,36087449
https://www.booking.com/hotel/fr/appartement-rodier-paris-paris.fr.html,26254279
https://www.booking.com/hotel/fr/appartement-type-loft-paris.fr.html,289892
https://www.booking.com/hotel/fr/beautiful-23m2-with-a-balcony-comfortable-and-bright.fr.html,34994353
https://www.booking.com/hotel/fr/beautiful-apartment-in-the-17th-district.fr.html,34968275
https://www.booking.com/hotel/fr/beautiful-spacious-apartment-la-villette.fr.html,35826409
https://www.booking.com/hotel/fr/central-nice-flat-in-the-center.fr.html,31110507
https://www.booking.com/hotel/fr/champs-elysees-amazing-apartment-1630.fr.html,36222945
https://www.booking.com/hotel/fr/champs-elysees-argentine.fr.html,25436149
https://www.booking.com/hotel/fr/charming-flat-at-the-heart-of-paris-halles-47-marais-districts-welkeys.fr.html,37589088
https://www.booking.com/hotel/fr/cmg-bnf-iii.fr.html,30334369
https://www.booking.com/hotel/fr/cmg-grand-boulevard-rex-1d.fr.html,32657546
https://www.booking.com/hotel/fr/cmg-jardin-du-ranelagh-feuillet.fr.html,37487508
https://www.booking.com/hotel/fr/cmg-palais-des-congres-47-ternes.fr.html,30241980
https://www.booking.com/hotel/fr/confortable-studio-proche-des-batignolles.fr.html,30006377
https://www.booking.com/hotel/fr/convenient-and-bright-flat-quai-de-valmy.fr.html,36796444
https://www.booking.com/hotel/fr/cosy-2-pieces-porte-de-vanves.fr.html,26324142
https://www.booking.com/hotel/fr/cosy-2-pieces-porte-de-vanves.fr.html,12560733
https://www.booking.com/hotel/fr/cosy-apartment-at-champs-elysee-1626.fr.html,34268787
https://www.booking.com/hotel/fr/cosy-flat-near-champs-elysees-paris.fr.html,34934271
https://www.booking.com/hotel/fr/20m2-studio-saint-germain-des-pres.fr.html,32885255
https://www.booking.com/hotel/fr/65-french-cancan-st-denis.fr.html,23220002
https://www.booking.com/hotel/fr/87-charming-flat-reaumur-montorgueil.fr.html,35213067
https://www.booking.com/hotel/fr/95-urban-musee-rodin.fr.html,37576159
https://www.booking.com/hotel/fr/aboukir-fun-friendly-paris-center-ac-apart-group-ste-foy-2-3.fr.html,37261436
https://www.booking.com/hotel/fr/angelo22.fr.html,11615086
https://www.booking.com/hotel/fr/apart-montmartre.fr.html,31215413
https://www.booking.com/hotel/fr/apartment-for-5-place-des-vosges-by-weekome.fr.html,27081403
https://www.booking.com/hotel/fr/apartments-ws-saint-lazare-opera-paris.fr.html,29004037
https://www.booking.com/hotel/fr/apartments-ws-saint-lazare-opera-paris.fr.html,31488792
https://www.booking.com/hotel/fr/apartments-ws-saint-lazare-opera-paris.fr.html,31482159
https://www.booking.com/hotel/fr/apartments-ws-saint-lazare-opera-paris.fr.html,31482047
https://www.booking.com/hotel/fr/apartments-ws-saint-lazare-opera-paris.fr.html,31481858
https://www.booking.com/hotel/fr/apartments-ws-saint-lazare-opera-paris.fr.html,31480695
https://www.booking.com/hotel/fr/apartments-ws-saint-lazare-opera-paris.fr.html,31434773
